GENE	Average	Muller_glia	RGC	amacrine_cells	astrocytes	bipolar_cells	cones	horizontal_cells	microglia	rods
100507421	4.9275855	0.9999646	1.1515915	1.6454348	0.21955518	1.159691	-0.56664404	1.1981263	-3.1121454	-2.695574
100507436	0.91099863	0.79516947	0.78116543	-0.5751508	1.5579576	-0.82994611	-0.78338417	-0.91099863	0.75850258	-0.79331539
100507588	0.64950097	0.013731085	0.51851634	0.96354748	-0.29885057	-0.078718275	-0.51485451	0.26835097	-0.64950097	-0.22222156
100507607	0.29898396	0.53120785	0.039513591	0.091425182	0.051666436	-0.18200973	-0.11794747	0.043382937	-0.29898396	-0.15825484
100507608	0	0	0	0	0	0	0	0	0	0
100507650	1.646437	0.37698536	-0.30622109	0.63288689	0.052210262	1.0243416	0.26812934	-0.0042760225	-1.646437	-0.39761933
100507679	0.0032439473	0.0092781438	-0.0032439473	0.00185427	-0.0032439473	0.00833127	-0.0032439473	-0.0032439473	-0.0032439473	-0.0032439473
10051	2.2499839	-0.050094174	-0.21569239	-0.41508128	-1.1437429	0.21252397	0.2817472	-0.013888771	0.33004152	1.0141868
10052	1.196918	-0.58588854	1.4487067	2.2181348	-1.196918	-0.73998188	-0.62113694	1.0610643	-0.7209609	-0.86301957
100528062	3.8262708	-0.20522351	0.43204786	0.35968406	-0.0046043439	0.26960885	0.091253526	-0.27478468	-0.66931	0.0013282334
100529063	2.4903599	0.0582546	-0.56740327	-0.0895888	0.040196699	0.029017884	0.21052056	0.051286012	0.65021202	-0.38249571
100529239	1.7218635	0.19626598	1.705977	0.43608925	-0.35862335	0.038556358	-0.78515597	0.16952456	-1.0574341	-0.34519969
10053	0.05944844	0.011829799	-0.05944844	-0.00090566264	-0.05944844	0.021403544	0.16910396	-0.015664342	-0.05944844	-0.0074219834
100533177	0	0	0	0	0	0	0	0	0	0
10054	4.3955898	-0.070151286	-0.23601636	0.13659137	0.047442867	0.031094798	-0.29973105	0.13736519	0.41401143	-0.16060695
10055	3.1625973	0.30001713	0.59145562	0.25420521	-0.038620274	-0.12020772	0.21152018	-0.080957676	-1.2084947	0.091082265
10056	3.8971794	-0.23534292	0.40025425	0.29753279	0.02149311	0.17067685	-0.26881941	0.09010149	-0.69711471	0.22121856
10057	4.5921945	-1.4828901	0.74949159	-0.10996102	-0.28435952	-0.39245644	1.5409776	-0.41765286	-0.70985352	1.1067042
10058	2.1097745	-0.045455767	1.1396134	0.54185376	-0.40146193	0.090657248	-0.44859541	0.47872853	-1.4327946	0.077454761
10059	5.00994	-0.36339578	0.84065475	0.22883341	-0.15272557	-0.2211227	-0.044030855	0.3556169	-0.72511449	0.081284343
1006	1.38405	-0.5115429	-0.91138897	2.4891342	-1.105964	3.3559823	-0.9634269	-0.45442254	-1.38405	-0.5143211
10060	1.116282	1.6059429	1.8861686	-0.40758394	1.2866112	-0.77898191	-0.9685591	-0.63960812	-1.116282	-0.86770762
10061	2.1043598	-0.62031753	0.28160451	0.1281416	0.15825583	0.15429284	-0.041744684	0.34742414	-0.55452053	0.14686383
10062	2.388925	-0.10620655	0.27089136	0.33239437	0.46701885	0.095541775	0.12785126	-0.10487691	-0.92785383	-0.15476034
10063	3.1105174	-0.38968396	-0.58631852	-0.080676108	0.16148704	0.1666454	-0.15690047	0.2590613	0.2880264	0.33835892
100652824	1.0903014	0.060726549	-0.49936599	0.54032282	0.013941645	0.67655277	0.077156937	0.38550866	-1.0903014	-0.16454202
100653515	0.27092333	0.088570995	0.20173769	0.058738782	-0.27092333	0.0090721309	-0.1568754	-0.18323451	0.40605658	-0.15314294
10066	2.9167051	-0.27626349	0.15342731	-0.2845305	0.065134606	-0.62319675	-0.32399509	0.16201821	1.3915475	-0.26414181
10067	2.7080529	-0.16499457	-0.10625343	0.16892042	0.16346597	0.10958065	-0.23956465	0.11240486	0.037120182	-0.080679445
10068	0.68427835	0.21462917	-0.50077486	0.19726019	-0.4061924	0.086790195	0.38369109	-0.31660238	-0.20832127	0.54952026
10069	1.0691559	0.2183908	0.50506176	0.34064798	-0.28145652	-0.23352212	-0.16286262	-0.031504335	0.083781055	-0.43853601
1007	0.71139225	-0.60097267	-0.71139225	1.9943504	-0.43330629	2.0955334	-0.61232425	-0.54022386	-0.71139225	-0.48027231
10071	0.096451683	-0.042378617	-0.096451683	0.10117614	-0.096451683	-0.036411504	-0.047306703	0.36417656	-0.096451683	-0.049900825
10072	2.2473299	-0.66968049	0.48057264	-0.24430136	-0.3239132	-0.30867047	0.38985766	0.40911506	-0.90592065	1.1729408
10073	2.7786777	-0.21875404	0.20356307	0.10537307	0.12107873	0.10523097	-0.02034936	-0.12613463	-0.13611573	-0.033892076
10075	4.8176441	-0.1049406	0.1757211	0.072546487	0.0085434115	0.053727006	-0.16344684	0.15849079	-0.11262782	-0.088013535
10076	2.1381572	0.99875233	-1.4414684	1.3938144	-1.0175174	-0.16775629	-0.26388331	-0.7175776	-0.98522019	2.2008565
10077	0.85490254	-0.02991842	-0.85490254	0.18628034	0.53071012	-0.30967638	-0.85490254	0.08142026	2.0669551	-0.81596589
10078	1.8719841	0.043531533	-0.25688561	0.18679676	-0.018222606	0.20083425	-0.34936427	0.60779892	-0.53057488	0.11608591
10079	3.962381	-0.2151229	0.88566661	0.99113548	0.33971077	0.64213743	-0.56579493	1.252996	-3.1782897	-0.15243872
1008	2.173645	-0.96234079	2.222837	2.6533949	0.58025277	0.316723	-1.0068101	-1.5770783	-1.6976879	-0.52929047
10081	4.196834	-0.055809257	-0.43338978	0.31963794	-0.023597398	0.37200608	0.30159844	-0.018019472	-0.79916803	0.33674148
10082	4.5604873	-1.4032277	-1.228634	1.5148086	-1.7282377	2.3095566	-1.2974976	-0.22946243	-1.0479558	3.11065
100820829	0.15522418	-0.15522418	-0.15522418	0.13662645	0.85473828	-0.13154847	-0.15522418	-0.15522418	-0.15522418	-0.083695356
10083	1.4950441	3.5252341	-1.022383	-0.794069	3.2115686	-0.7270504	-0.99203412	-1.0253868	-1.4950441	-0.68083527
10084	2.8436967	0.015640394	-0.57559705	0.2555871	0.11746733	0.26928497	-0.23410527	0.22992622	-0.35127666	0.27307297
10085	4.0900337	-1.4522017	2.1537841	2.1538049	-0.91360627	3.0324372	-0.96983473	-1.7268149	-1.1270497	-1.1505189
10086	0.32921551	-0.12274507	0.89955621	0.06897976	-0.051129555	0.060848821	-0.041725538	-0.32921551	-0.32921551	-0.1553536
100861412	2.2901388	-0.54016128	-0.75854458	-0.35524334	-0.22770605	0.49387353	1.5541783	-0.6913744	-0.80151085	1.3264886
100861519	0.42375972	-0.21564786	-0.085262165	1.5182075	0.45737522	-0.2162994	-0.42375972	-0.2983719	-0.42375972	-0.31248197
100862671	2.1148292	-0.25073865	0.45664875	0.079291538	-0.36103168	-0.27551778	0.5432252	0.21736087	-0.56498999	0.15575173
100885848	0.87506696	0.10463826	0.61200572	0.23712116	-0.40040534	-0.26165441	0.4285358	-0.22947999	-0.87506696	0.38430577
10089	0.59690878	-0.42745977	1.0574647	0.19932657	-0.59690878	0.025520278	-0.48286084	0.27281265	0.067520541	-0.11541536
1009	3.3813177	2.7098816	0.046522759	0.1117317	2.7647573	1.7743397	-2.2672945	-2.1082756	-1.8126379	-1.2190251
10090	3.3322194	2.7973768	2.0693556	-0.88586766	2.8213759	-1.1808224	-2.2471759	-2.0705201	1.0296807	-2.3334029
10092	2.7627716	-0.071120843	-0.37680737	0.13741158	0.25719918	-0.2807057	-1.2842909	0.36981789	1.5811743	-0.33267814
10093	2.6884631	0.14919371	0.30393366	0.26560702	-0.44137544	-0.27853307	-0.42315972	0.39925795	0.38068882	-0.35561293
10094	3.532058	0.07308731	-0.26716176	-0.063749928	0.020875131	-0.3427935	-0.68580092	0.55511376	1.3769429	-0.66651298
10095	2.5376196	0.031187599	-0.06304656	-0.35834639	0.070489553	-0.24195155	-0.78142168	-0.56651359	2.0740386	-0.16443598
10096	3.8902592	0.026204631	0.30332427	-0.057391962	-0.11432853	-0.051906206	-0.51226588	-0.19047398	1.0682021	-0.47136447
10097	4.4328055	-0.55862703	0.61376621	0.027533973	-0.38193069	-0.044709848	-0.15833552	0.13599121	0.51891225	-0.15260054
10098	5.1896193	-1.2269181	1.1648283	0.69683173	-0.47586646	0.59150661	-0.010893775	0.60993508	-1.8238554	0.47443203
10099	4.260607	-0.001542	-0.51128301	-0.14726499	-0.4714395	0.43067202	0.40106888	0.26712918	-0.047789771	0.080449193
100996331	0	0	0	0	0	0	0	0	0	0
100996485	1.5457852	-0.003449796	0.31648202	0.057834496	-1.1951348	-0.15724883	0.12544734	0.43008461	-0.19581976	0.62180472
100996571	0.8188367	1.4930634	0.71275748	1.2588621	-0.34417508	-0.32919594	-0.76706625	-0.5500998	-0.8188367	-0.65530928
100996631	0	0	0	0	0	0	0	0	0	0
100996648	0.042197018	0.0436435	-0.042197018	-0.039621919	-0.042197018	-0.0029535691	0.042071944	-0.042197018	-0.042197018	0.12564812
100996939	2.1628791	-0.31510668	-0.58866135	0.1133807	-0.17719595	0.11665465	-0.34393278	0.57534218	0.38822945	0.23128979
101	1.425056	-0.44774868	0.43721117	0.16472089	-1.0438299	0.23449597	-8.3975973e-05	-0.3496874	0.67646419	0.32845779
1010	5.1571621	-1.6994494	1.8920139	1.3871177	-1.6510755	2.5679437	-1.9441486	0.35051499	-2.5070093	1.6040927
10100	1.169111	0.2535554	0.44598746	0.36828911	0.90483602	1.5100602	-0.78303151	-0.56391872	-1.169111	-0.96666695
10101	2.5268379	-0.27963262	-0.069369597	0.14785139	0.23974106	0.0014733637	-0.47439746	0.36206411	0.02304235	0.049227407
10102	2.4457265	-0.26514932	0.011741785	0.35920242	0.44489031	-0.017771107	0.2592165	0.30178741	-1.2927895	0.19887148
10103	0.35777073	0.23458348	0.23316466	0.58000874	-0.35777073	-0.14525045	-0.1305477	0.095259178	-0.35777073	-0.15167644
10105	1.2788592	-0.10930414	0.37551432	0.18202446	0.81382195	-0.23122655	-0.83728176	0.39534921	-0.12592217	-0.4629753
101059918	1.1037859	0.036413094	0.18225961	0.295875	0.12799945	0.066967938	-0.50781998	-0.026148018	0.049151104	-0.2246982
101059938	0.54361102	0.22682079	0.62440629	0.57526311	-0.26552506	-0.019591278	-0.44454302	-0.11836955	-0.54361102	-0.034850269
101059953	0.84652903	0.61090829	-0.25559364	0.98542892	-0.46530293	0.06008049	-0.3599804	0.38032393	-0.84652903	-0.10933563
10106	3.2264965	0.35687207	-0.89772905	0.053244027	0.47195257	0.16968607	-0.25709051	-0.024277445	0.48893553	-0.36159327
101060200	3.442729	0.022270411	-0.061730912	0.092468839	-0.095034029	0.21165059	-0.077804373	0.045588703	-0.32853797	0.19112875
10107	0.0017457308	-0.0017457308	-0.0017457308	0.0018986889	-0.0017457308	-0.0017457308	-0.0017457308	-0.0017457308	-0.0017457308	0.010321427
10109	4.0897469	-0.39886588	0.3669268	-0.1565135	-0.2204657	-0.075294379	-0.53727325	0.013221432	1.3211133	-0.31284881
10110	2.0574612	0.97881518	-0.077288459	0.24632042	-0.58096027	0.66709892	-0.13957071	0.43024602	-2.0574612	0.53280007
10111	4.5716179	-0.079980902	0.22787369	0.094319855	0.20569684	0.063122181	-0.092352553	0.068042328	-0.33020957	-0.15651188
10112	0.0022034255	-0.0022034255	-0.0022034255	0.0009667496	-0.0022034255	-0.0022034255	-0.0022034255	-0.0022034255	-0.0022034255	0.014457229
10113	1.8522231	-0.521022	0.6052452	0.055661475	-0.15091769	-0.23254	0.24160236	0.12638027	-0.025381394	-0.099028228
10114	4.1651324	-0.12203377	-0.34270473	-0.47186797	0.8509376	-0.13668654	-0.061187863	-0.27760739	0.27016283	0.29098783
10116	2.5088199	-0.089118086	0.23216068	0.29190779	0.14216418	0.064571086	-0.38608444	0.54909974	-0.75144993	-0.05325103
10117	0.026798051	-0.026798051	-0.026798051	0.001960958	-0.026798051	0.05724013	0.037421804	0.016986047	-0.026798051	-0.0064167341
1012	2.5469889	-1.0353046	-1.206773	1.9167841	-0.36033365	-0.520252	-0.57202495	2.7430479	-0.18435265	-0.78079115
10120	3.3344342	-0.051314879	0.0802451	0.34955948	-0.10978393	0.12438574	-0.40627833	0.19494665	-0.13270344	-0.049056398
10121	3.1849798	-0.36500071	0.16823195	0.17120911	-0.50876753	-0.11032854	0.0082932289	0.48418125	0.050245592	0.10193565
10123	2.855221	-0.78472037	-0.74487575	0.80411912	2.1937001	0.12180603	-2.2815665	0.76813609	1.688937	-1.7655357
10124	1.5152878	-0.76193845	-0.34727054	0.28943273	-0.88655149	-0.34889682	0.7205711	-0.0074537945	0.73037188	0.61173538
10125	3.2400255	2.9456133	-1.4095425	0.054571667	2.3637223	0.011147164	-0.87973107	-0.3497449	-2.5755961	-0.16043984
10126	1.5433842	-0.23442638	-0.056311497	0.37673724	-0.30626348	0.1569756	0.10031606	0.76107044	-1.0674271	0.26932911
10127	2.3096317	0.043384438	0.19829726	0.047128652	0.45799806	0.014019841	-0.60600208	-0.10296067	-0.10895957	0.057094071
10128	4.9427771	-0.14044348	0.0044560417	0.16555622	0.053396844	0.14150835	-0.1561022	0.27757349	-0.36653439	0.020589135
10129	5.2348355	-0.5661122	1.1086945	1.0192359	2.2805561	1.0037437	1.5565546	0.33611555	-4.0723961	-2.666392
1013	0.17608915	0.74342473	-0.17608915	0.087327166	0.17456125	-0.14475484	-0.17608915	-0.17608915	-0.17608915	-0.15620173
10130	3.4310731	-0.25715391	-0.81445077	0.3996716	0.42705162	0.50826748	-0.21595573	0.055345999	0.027115748	-0.12989204
10131	3.8864341	-0.12258283	0.17055822	0.18206512	-0.13921787	0.023325788	-0.39621387	0.79364985	-0.33882592	-0.1727585
10133	3.5223375	-0.38424421	0.89865764	0.3873986	0.17113478	-0.26292693	-1.3405391	1.1173492	-1.3069199	0.72008983
10134	2.7009641	-0.42294113	0.013686983	0.097943908	-0.45784986	0.11360519	-0.55534453	0.75141033	0.66266621	-0.2031771
10135	4.0716908	0.555738	-0.65701145	-0.19367039	-0.61367267	-0.62968307	-1.1040839	-0.12625363	2.5176631	0.25097403
10136	0.014759508	0.023483668	-0.014759508	0.032229207	-0.014759508	-0.014759508	-0.014759508	-0.014759508	-0.014759508	0.032844171
10137	1.9409852	0.09941303	0.066612946	-0.053061587	-0.56094682	0.36438902	0.1289771	0.16379179	-0.37230539	0.16312991
10138	4.7969512	-0.16665823	-0.19685413	-0.031210457	0.18615687	0.097968169	0.59172166	0.74467246	-1.8773467	0.65155034
10139	2.5876408	-0.42977238	-0.016162828	0.11032291	-0.049693027	-0.097613484	-0.27123849	0.34771867	0.45918451	-0.052745876
1014	0.011717288	0.018799171	-0.011717288	0.031219192	-0.011717288	0.020285363	-0.011717288	-0.011717288	-0.011717288	-0.011717288
10140	3.2953273	1.6855506	-1.2877291	-0.15315625	0.63624724	1.1683999	0.13539879	-1.0003461	-1.3306445	0.1462794
10142	5.993194	-0.52546995	-0.38698695	-0.31233719	-0.45189731	-0.31216414	1.5607637	-0.38549099	-0.2586949	1.0722777
10143	0.20444562	-0.071778369	-0.20444562	0.81521149	-0.20444562	0.26696776	-0.20444562	-0.12909257	-0.20444562	-0.063525842
10144	4.9661718	0.65537518	0.61682135	0.12767795	-0.0010174758	-0.0055249104	0.10235838	-2.6999138	1.2159293	-0.011705957
10146	4.1041751	-0.27080161	0.20415894	-0.026754019	0.11633471	-0.010146262	-0.38176744	0.4633968	-0.0078277604	-0.08659336
10147	4.4946714	-0.23328043	0.46676728	0.036674459	-0.0023603465	-0.26416598	0.028501721	0.2034336	-0.20229643	-0.033273881
10148	0.66133343	-0.55438653	0.3728372	-0.15598329	-0.66133343	-0.60171546	-0.61218845	-0.24320721	3.03855	-0.58257283
10149	2.0389179	1.3245541	-1.8554144	0.74981203	1.6284821	-0.47012779	-1.2283318	1.0312667	-0.011972571	-1.1682684
1015	0.21774467	0.56353953	-0.21774467	0.2001039	-0.21774467	0.4201234	-0.21774467	-0.13005586	-0.21774467	-0.18273229
10150	5.3900145	0.069016041	0.47325349	-1.0235323	-0.28272424	-0.9527013	0.51338251	-0.014551575	0.17445359	1.0434038
10152	5.1636665	0.16897692	-0.18267314	0.097089421	-0.12466269	0.12424862	0.0089536929	0.29465974	-0.34068033	-0.045912244
10153	3.5505182	0.31084213	-1.2023194	-0.030828135	0.29323122	-0.012506045	-0.012902856	0.14448881	-0.059792381	0.56978662
10154	2.7224152	-0.092065344	-0.15093725	1.344755	-0.17768106	0.24100649	-0.91305465	-1.0037524	2.3239262	-1.572197
10155	2.7146346	-0.20591787	-0.29227938	0.36029372	-0.0046336054	0.19664119	-0.45455427	0.99524438	-0.58169148	-0.013102685
10156	2.6992059	0.34588724	-0.33194608	0.64924364	-0.40040426	1.3797744	-1.6527283	0.56971981	0.23443945	-0.79398594
10157	3.9902009	0.75833685	-0.20365722	-0.1917706	1.1395481	0.15698654	0.10460126	0.067035094	-0.46871037	-1.3623696
10158	0.0014790317	0.011832253	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317
10159	3.4798224	-0.39658798	-0.37297678	0.55733687	0.31442555	0.30080069	-1.0587971	0.99676673	0.17795917	-0.51892714
1016	3.1678769	-1.3343942	3.8239037	3.4470184	-2.0334734	0.44519178	-1.4709409	-0.95891914	-0.67545684	-1.2429294
10160	4.5379192	0.36946321	-0.088280118	0.76903241	0.77172543	-1.2698969	-0.19579958	-0.03320279	-0.20317665	-0.11986505
10161	3.0056559	0.30902836	-1.3134918	-0.73196949	0.95576223	-0.41691411	-0.56881125	-0.55992198	2.5884041	-0.26208602
10162	3.6437357	0.16663225	-0.31188246	0.11690273	0.32586724	-0.41221946	-0.26040525	0.59839043	0.028212777	-0.25149826
10163	4.1090732	0.21002285	0.015292582	-0.39596889	0.70006831	-0.48221433	-0.5779371	-0.34308168	1.2399091	-0.36609082
10164	0.71757567	0.40414204	-0.71757567	-0.60400873	0.7951386	-0.41278281	0.5724178	-0.44856535	-0.71757567	1.1288098
10165	5.0109975	0.021615808	0.069952229	-0.72524151	-0.17272265	0.20737417	0.18403721	-0.43174256	0.43509098	0.41163633
10166	1.6343488	-0.028170448	-0.1472761	0.66257012	0.53039963	0.34200383	0.13211523	-0.054165534	-1.6343488	0.19687204
10168	4.0651179	0.6988875	-0.15823941	0.044036044	0.22161117	-0.034689364	-0.20406053	-0.19545105	-0.44274576	0.070651407
10169	3.1976438	-0.2471521	-0.44375393	-0.36662669	0.50717922	-0.42066884	0.2794881	-0.11861758	0.71736918	0.092782629
1017	0.82272574	0.32525245	-0.48422818	-0.41121966	0.40990664	-0.68286165	-0.52041802	-0.56386853	1.2042196	0.72321734
10170	0.40383202	1.9757038	-0.40383202	-0.2093482	-0.40383202	-0.32032458	-0.40383202	-0.40383202	0.48157789	-0.3122808
10171	3.3488959	0.28866074	0.35683019	0.58541741	0.72576928	-0.22321467	-0.033306905	-0.19570261	-1.1245144	-0.37993909
10172	1.3359264	-0.012456782	-0.23259475	0.057371202	-0.11316726	0.19784574	0.25114025	0.17453206	-0.6589465	0.33627605
10174	2.4848892	1.4238527	0.20272037	-0.032718514	1.6464191	-1.0794384	-0.4480139	-0.59130908	-0.32708254	-0.79442973
10175	3.2201534	-0.41956954	-0.47917281	0.19196909	0.024898556	0.452784	0.00032655429	1.3514748	-1.3315156	0.2088049
10178	3.2370108	0.3006765	2.3802383	2.3949975	-1.0222702	0.84450698	-0.37109135	-0.036346915	-2.5725815	-1.9181294
10179	1.8725685	0.17527184	0.1076042	-0.0070592037	0.5105623	-0.11324955	-0.50095964	0.12687791	-0.11541646	-0.18363141
1018	1.7441329	0.3118252	0.14893942	0.075698398	0.45805683	-0.067642359	-0.3747991	0.19095413	-0.20569518	-0.53733732
10180	5.8851359	0.14809429	0.3023509	0.036617659	0.04467873	-0.16713281	-0.15173485	-0.21341394	0.087820477	-0.087280457
10181	4.5510844	-0.18219416	0.2333684	-0.080363578	-0.10708601	-0.039114416	0.32851084	-0.11638977	-0.2281976	0.1914663
10184	3.000655	1.2494154	-0.691704	-0.10156121	1.7318902	-0.13907292	-1.5259593	-0.64611649	2.0798451	-1.9567368
10188	3.3833715	-0.88437854	0.6125528	0.046087359	-0.61911193	-0.45737412	0.32610505	0.97331603	0.67724333	-0.67443998
10189	1.4613777	-0.010396988	-0.8704423	0.078348045	0.12844497	0.2073779	0.17680732	0.026765897	0.089610582	0.17348457
1019	1.8797652	0.19577555	-0.18760116	0.29842794	-0.0090050038	-0.020095296	-0.49296133	0.31816954	-0.32992599	0.22721575
10190	2.4962111	-0.015598373	-0.29269892	0.35015785	0.45553267	0.20727676	-0.042111309	0.56835293	-1.4835402	0.25262861
101927423	0.650811	0.24274981	-0.31231345	0.071773606	-0.17614939	0.71175746	0.26968242	-0.068706323	-0.650811	-0.087983143
101927581	0	0	0	0	0	0	0	0	0	0
101928448	0.52635809	0.15960068	0.70241363	0.6697794	-0.52635809	-0.3793224	-0.28828964	-0.23258954	0.15062182	-0.25585586
101928601	1.7812318	1.1473165	0.19894093	-0.42386133	1.6273488	-0.44809313	0.93832986	-1.5901122	-0.90722342	-0.54264607
10193	2.8946297	-0.060310729	-0.35442145	-0.12008628	-0.14315306	-0.11290068	0.22965612	0.026301271	0.5443507	-0.0094358861
10194	3.127907	0.046591867	0.23232405	0.38085793	0.56828727	1.2237058	-2.4643677	0.47795992	-0.89491054	0.42955139
10195	1.432053	-0.36282908	0.36560225	0.25735108	-0.19493228	-0.024395021	-0.024632253	0.035786809	-0.090643741	0.038692234
10196	3.576123	-0.12872951	0.78499856	-0.12765421	-0.43140193	-0.24382359	-0.33939761	-0.2540793	0.6930499	0.047037708
10197	2.2585507	-0.1975299	0.089648135	0.22219592	0.035200014	0.008989071	-0.053515832	0.13973216	-0.2125724	-0.032147173
10198	4.7332158	-0.33174557	0.2871065	0.26182237	-0.22652707	0.08542323	0.51310859	0.2681174	-0.95027783	0.092972367
10199	2.9584499	-0.42511139	-0.17923085	0.055782308	-0.14275181	0.15189353	-0.20045288	0.31900174	0.24186724	0.17900213
102	4.9672916	0.48129745	0.34304898	0.07569004	-0.022127895	-0.48061023	-0.46750214	0.16895782	0.20821112	-0.30696517
1020	1.2204029	-0.47689162	0.22007339	0.68207145	-0.45118558	0.14989464	-0.23713691	0.66587308	-0.54342298	-0.0092754697
10200	3.5501264	-0.20571953	0.20392655	0.010777427	-0.42176189	-0.25682827	-0.42558772	0.41109612	0.91679463	-0.23269732
10201	2.0354793	-0.45692707	0.23262033	-0.15851627	0.5709039	0.086677079	0.072856502	-0.079359627	-0.35837916	0.090124311
10202	0.34208693	-0.22303594	-0.0035893745	0.80874394	-0.34208693	-0.19647225	-0.097762113	0.41081235	-0.34208693	-0.014522755
10203	0.61050109	-0.050343213	0.18181923	1.3805829	-0.61050109	0.18603732	-0.33651467	0.19636702	-0.61050109	-0.3369464
10204	2.1615359	-0.54122854	0.18666297	0.25610391	-0.024035598	0.21246941	-0.0042653444	0.42441869	-0.39256	-0.1175655
10205	0.059178402	-0.059178402	-0.059178402	-0.055533982	-0.059178402	-0.059178402	-0.059178402	-0.059178402	0.41677868	-0.0061742858
10206	3.9753376	-0.4074527	-0.52807463	-0.71278408	1.0010055	0.27188712	0.24709005	-0.93099291	0.1974372	0.86188439
10208	3.7021697	0.39027037	-0.300827	-0.50674989	0.20255569	0.071539918	-0.20203928	-0.2002233	0.35012598	0.19534751
10209	4.6947475	-0.095024271	-1.0242958	0.039681244	0.16549404	0.22039128	-0.56728659	0.74820752	0.51561672	-0.0027841765
1021	1.6130189	1.6966429	-1.1403579	1.2427338	-1.1218876	-1.0323174	-1.2831845	-1.2934849	3.7786851	-0.84682944
10210	2.4868546	0.22370568	0.069110736	-0.015390075	-0.037932568	0.15238087	-0.34784616	0.58381036	-0.52217174	-0.10566712
10211	3.9094645	0.041508826	0.17502422	-0.10317067	0.34565678	-0.59023163	-0.48501316	-0.2194787	0.96452783	-0.12882349
10212	2.0444637	0.32974851	0.089999589	-0.26082801	0.7532919	-0.3581954	-0.90391499	0.018895188	1.0621188	-0.73111565
