gene_id	gene_symbol	AMD_ZSTAT	AMD_P	POAG_ZSTAT	POAG_P	RE_ZSTAT	RE_P
100532731	COMMD3-BMI1	-1.2285	0.89038	0.078005	0.46891	1.0089	0.1565
100532736	MINOS1-NBL1	-0.064906	0.52588	1.5498	0.060599	-0.35004	0.63684
100533105	C8orf44-SGK3	-1.1006	0.86446	1.4374	0.075305	0.91175	0.18095
100533106	ZHX1-C8orf76	-0.97786	0.83593	2.9363	0.0016608	-0.060943	0.5243
100533177	KRTAP29-1	-0.12906	0.55134	0.89991	0.18408	-0.35051	0.63702
100533181	FXYD6-FXYD2	-2.3667	0.99103	0.05517	0.478	7.4277	5.5234e-14
100533183	ZNF664-FAM101A	-0.19508	0.57733	1.2423	0.10706	4.9247	4.2245e-07
100533467	BIVM-ERCC5	0.69577	0.24329	-0.30671	0.62047	1.6681	0.047644
100533496	TVP23C-CDRT4	0.49512	0.31026	0.24558	0.403	-0.78786	0.78461
100533952	RBAK-RBAKDN	-0.95115	0.82924	-0.5985	0.72525	0.34597	0.36468
100533997	MAGEA10-MAGEA5	-0.84389	0.80063	-0.49319	0.68906		
100534012	TNFAIP8L2-SCNM1	-0.40178	0.65608	1.7031	0.044277	3.9384	4.102e-05
100534592	URGCP-MRPS24	0.68714	0.246	1.2378	0.10789	1.2518	0.10532
100534599	ISY1-RAB43	1.0179	0.15436	-0.14702	0.55844	0.48248	0.31473
10054	UBA2	1.8496	0.032183	-0.41583	0.66123	2.0704	0.019206
10055	SAE1	0.24141	0.40462	-0.53969	0.7053	3.8676	5.4966e-05
10056	FARSB	0.87015	0.19211	0.6489	0.2582	-0.74829	0.77286
10057	ABCC5	0.74807	0.22721	0.27873	0.39023	0.1684	0.43314
10058	ABCB6	1.0821	0.13961	-2.2535	0.98789	1.3449	0.089327
10059	DNM1L	0.0661	0.47365	-0.012395	0.50494	0.92293	0.17802
1006	CDH8	1.0094	0.15638	0.089727	0.46425	3.1285	0.00087843
10060	ABCC9	0.50437	0.307	-0.18845	0.57474	1.088	0.1383
10061	ABCF2	-0.40659	0.65784	0.93757	0.17423	1.8506	0.032116
10062	NR1H3	0.49141	0.31157	3.8297	6.4149e-05	3.4847	0.00024632
10063	COX17	-1.4795	0.93049	1.4709	0.070659	-1.2075	0.88637
100631383	FAM47E-STBD1	-0.48092	0.68472	0.22712	0.41017	1.5568	0.059754
100652758	LOC100652758	0.52709	0.29907	-0.30713	0.62063	3.6769	0.00011804
100652777	LOC100652777	-1.9906	0.97674	1.1719	0.12062	-0.26448	0.60429
100652807	LOC100652807	0.20428	0.41907	1.055	0.14572	0.63551	0.26255
100652824	KIAA2012	-0.61072	0.72931	2.3781	0.0087003	2.0544	0.019969
100652833	LOC100652833	-0.67546	0.75031	0.89121	0.18641	-0.23282	0.59205
100652871	LOC100652871	0.4648	0.32104	-0.17349	0.56887	-1.7897	0.96325
100652901	LOC100652901	-1.6387	0.94937	-0.28874	0.61361	-0.6401	0.73895
100653133	LOC100653133			-0.49762	0.69062	0.41809	0.33794
100653515	CEP295NL	2.5413	0.0055226	0.40597	0.34238	1.4623	0.07183
10066	SCAMP2	3.7028	0.00010662	-0.22145	0.58763	-0.30273	0.61895
10067	SCAMP3	1.6681	0.047649	1.5552	0.059943	2.4554	0.0070372
10068	IL18BP	1.1391	0.12733	-0.30366	0.61931	0.81075	0.20875
10069	RWDD2B	-0.066599	0.52655	1.1879	0.11744	-0.08128	0.53239
1007	CDH9	-1.1136	0.86727	0.16622	0.43399	1.5674	0.058513
10071	MUC12	-0.080523	0.53209	0.13913	0.44467	2.5258	0.0057726
10072	DPP3	2.2275	0.012958	1.7922	0.036552	2.3432	0.0095602
10073	SNUPN	3.0293	0.0012255	1.5278	0.06328	1.713	0.043358
10075	HUWE1	-0.86926	0.80765	-0.68719	0.75402		
10076	PTPRU	1.4646	0.071517	-0.54831	0.70826	4.96	3.524e-07
10077	TSPAN32	-1.2004	0.885	0.71138	0.23842	0.87274	0.1914
10078	TSSC4	1.4304	0.076296	-0.42535	0.66471	0.034825	0.48611
10079	ATP9A	-0.5165	0.69725	-0.82946	0.79658	-1.2497	0.8943
1008	CDH10	-0.11788	0.54692	-0.45434	0.67521	0.31891	0.3749
10081	PDCD7	-0.63741	0.73807	0.13473	0.44641	1.1277	0.12971
10082	GPC6	-2.3638	0.99096	0.34953	0.36335	5.5913	1.1266e-08
100820829	MYZAP	-0.21031	0.58329	-0.034234	0.51365	1.5639	0.058922
10083	USH1C	-0.76155	0.77684	-1.5626	0.94093	1.2645	0.10302
10084	PQBP1	-0.637	0.73794	1.2718	0.10172		
10085	EDIL3	-0.17684	0.57018	-0.45976	0.67716	0.50346	0.30732
10086	HHLA1	0.29755	0.38303	0.27515	0.3916	-0.63125	0.73606
100861412	FSBP	-0.18973	0.57524	1.1913	0.11676	1.5823	0.056787
100861437	NARR	1.2096	0.11321	-0.10791	0.54297	1.4806	0.069354
100861519	GDNF-AS1	0.9427	0.17292	-0.17692	0.57021	1.4611	0.071989
100861540	CYP3A7-CYP3A51P	0.14102	0.44393	0.069956	0.47211	0.72975	0.23277
100862671	TMEM265	-0.86191	0.80563	1.0211	0.15359	-0.0077953	0.50311
10087	COL4A3BP	2.6597	0.0039106	0.91645	0.17971	0.88581	0.18786
100885848	PTGES3L	-1.4618	0.9281	0.89974	0.18413	2.4452	0.0072393
100885850	PTGES3L-AARSD1	-1.9268	0.973	1.6547	0.048996	2.8777	0.0020032
10089	KCNK7	0.56919	0.28461	3.896	4.8895e-05	4.7383	1.0776e-06
1009	CDH11	-1.2966	0.90261	5.6463	8.1959e-09	1.0585	0.14491
10090	UST	-1.6156	0.94691	0.71379	0.23768	0.063786	0.47457
10092	ARPC5	-0.48706	0.68689	2.2117	0.013495	0.40235	0.34371
10093	ARPC4	0.85816	0.1954	1.5715	0.058031	0.1161	0.45379
10094	ARPC3	0.62994	0.26437	-0.54894	0.70848	0.78918	0.215
10095	ARPC1B	0.49592	0.30997	-0.87539	0.80932	-0.45692	0.67614
10096	ACTR3	-0.1544	0.56135	-0.26248	0.60352	0.40818	0.34157
10097	ACTR2	-0.4309	0.66673	-0.88324	0.81145	0.82712	0.20408
10098	TSPAN5	-0.054247	0.52163	-1.1208	0.8688	2.0215	0.021614
10099	TSPAN3	-0.26336	0.60386	0.6186	0.26809	3.3486	0.00040613
100996273	LOC100996273	2.3112	0.010411	0.14165	0.44368	1.6458	0.049907
100996274	LOC100996274	0.29692	0.38326	-1.2723	0.89837	2.4256	0.0076425
100996318	LOC100996318			0.46508	0.32094	2.2303	0.012862
100996331	POTEB			-0.12448	0.54953		
100996335	LOC100996335			-2.4318	0.99249		
100996337	LOC100996337	-0.095694	0.53812	-0.28401	0.6118	1.738	0.041108
100996365	LOC100996365	-1.8724	0.96942	1.5357	0.062306	0.99757	0.15924
100996401	LOC100996401			0.20053	0.42053		
100996413	LOC100996413			-0.15343	0.56097	-0.69838	0.75753
100996414	LOC100996414	-1.8724	0.96942	1.4938	0.067608	1.1266	0.12996
100996415	LOC100996415	-0.41495	0.66091	0.85721	0.19566	0.92968	0.17627
100996420	DNM1P50	1.8471	0.032369	-0.27588	0.60868	-0.047728	0.51903
100996442	LOC100996442			-1.2256	0.88983		
100996485	C5orf66	0.22507	0.41096	0.29886	0.38252	0.78945	0.21492
100996571	CYYR1-AS1	-1.2909	0.90164	0.80847	0.20941	0.10815	0.45694
100996573	LOC100996573	0.71657	0.23682	0.81593	0.20727	1.8352	0.033236
100996574	LOC100996574	0.28397	0.38822	0.92067	0.17861	0.5061	0.30639
100996598	LOC100996598	0.23291	0.40792	0.98499	0.16231	7.9347	1.0547e-15
100996631	TCP11X1	-0.81544	0.79259	-1.1237	0.86943		
100996634	LOC100996634	1.1923	0.11658	0.45364	0.32504	1.9909	0.023248
100996637	LOC100996637	-0.47153	0.68137	-2.1914	0.98579	-0.33587	0.63151
100996643	LOC100996643			-1.5426	0.93854		
100996648	TCP11X2	-0.79049	0.78538	-0.93851	0.82601		
100996664	LOC100996664	1.235	0.10841	0.38389	0.35053	0.43838	0.33056
100996693	LOC100996693	1.2051	0.11408	1.2591	0.104	3.4576	0.00027247
100996701	LOC100996701	0.72526	0.23415	-0.42899	0.66603	0.24898	0.40169
100996713	LOC100996713			2.003	0.02259		
100996738	HERC2P11			-1.0279	0.84801		
100996928	C7orf55-LUC7L2	-0.28521	0.61226	-0.060116	0.52397	3.5577	0.00018706
100996939	PYURF	0.7238	0.2346	-0.68254	0.75255	0.95015	0.17102
101	ADAM8	-0.17414	0.56912	-0.10698	0.5426	1.0125	0.15565
1010	CDH12	-1.6042	0.94566	-0.79651	0.78713	2.2286	0.01292
10100	TSPAN2	1.2181	0.11159	-0.027325	0.5109	0.98502	0.16231
10101	NUBP2	-0.59376	0.72366	1.5164	0.064712	-0.058746	0.52342
10102	TSFM	-1.4531	0.9269	-0.26784	0.60559	2.3381	0.0096906
10103	TSPAN1	0.33275	0.36966	1.4103	0.079232	2.56	0.0052335
10105	PPIF	-1.0786	0.85961	-0.70174	0.75858	-0.53187	0.70259
101059906	LOC101059906	1.4048	0.080043	0.41654	0.33851	0.39186	0.34758
101059914	LOC101059914	-1.1293	0.87061	0.78641	0.21581	0.33932	0.36718
101059915	LOC101059915	0.083445	0.46675	2.6445	0.0040903		
101059918	GOLGA8R			-1.7884	0.96315	-0.20547	0.5814
101059938	NPIPA7			0.45895	0.32313	-0.2529	0.59983
101059953	NPIPA8			1.8838	0.029799		
10106	CTDSP2	-1.6464	0.95016	-0.28296	0.61139	2.2218	0.013148
101060017	LOC101060017			-0.026694	0.51065	1.2445	0.10666
101060022	LOC101060022	-0.57465	0.71724	0.20023	0.42065	-0.22618	0.58947
101060024	LOC101060024	1.9497	0.025608	2.6909	0.0035627	0.52261	0.30062
101060026	LOC101060026	0.3843	0.35038	-0.94151	0.82678	0.85508	0.19625
101060171	ARMC4P1	1.8516	0.032042	0.21878	0.41341	-0.31404	0.62325
101060179	LOC101060179	1.0518	0.14644	1.8327	0.033425	2.4228	0.0077013
101060181	LOC101060181	-0.7738	0.78048	-0.32095	0.62587	-1.0241	0.8471
101060200	ZNF891	-0.64639	0.74099	-0.78912	0.78498	3.8759	5.3116e-05
101060256	LOC101060256	1.8713	0.030653	0.70077	0.24172	3.1085	0.00094027
101060341	LOC101060341	-0.46305	0.67834	0.40832	0.34152	0.24035	0.40503
101060391	LOC101060391	1.851	0.032082	0.90461	0.18284	1.7966	0.036197
101060400	LOC101060400	-1.9437	0.97403	1.0512	0.14658	1.3904	0.082198
101060569	LOC101060569			-0.2361	0.59332	-1.2955	0.90243
101060581	LOC101060581			-1.2953	0.90238		
101060825	LOC101060825	-1.8076	0.96467	0.33275	0.36966	-0.3436	0.63443
10107	TRIM10	0.41604	0.33869	3.98	3.4452e-05	1.3223	0.093026
10109	ARPC2	-0.85769	0.80447	-0.029621	0.51182	3.8983	4.8434e-05
10110	SGK2	-1.6086	0.94615	-0.56995	0.71565	-0.099869	0.53978
10111	RAD50	1.42	0.077798	-0.065258	0.52602	0.037174	0.48517
10112	KIF20A	0.42626	0.33496	-2.0049	0.97751	3.0607	0.0011041
10113	PREB	-1.2295	0.89056	-0.54222	0.70617	2.419	0.0077818
10114	HIPK3	2.0482	0.020271	1.6016	0.054627	0.68078	0.24801
10116	FEM1B	-0.016314	0.50651	2.187	0.01437	0.35626	0.36082
10117	ENAM	1.6247	0.05211	-0.73056	0.76748	1.1519	0.12468
101180976	IFNL4	-2.0783	0.98116	1.0285	0.15186	0.94687	0.17185
1012	CDH13	-1.5722	0.94205	-0.029929	0.51194	1.4814	0.069255
10120	ACTR1B	1.0707	0.14216	0.88717	0.18749	1.9409	0.026137
10121	ACTR1A	-1.1366	0.87215	1.9744	0.024169	3.5542	0.00018954
10123	ARL4C	-0.1184	0.54712	-1.1784	0.88068	0.13182	0.44756
10124	ARL4A	-0.89083	0.81349	0.50015	0.30848	1.3104	0.095025
101243544	ERCC6-PGBD3	0.3019	0.38136	0.066367	0.47354	1.5319	0.062778
10125	RASGRP1	-0.34146	0.63362	0.49841	0.3091	1.5445	0.061239
10126	DNAL4	-0.21633	0.58563	1.1708	0.12083	2.3487	0.0094195
10127	ZNF263	0.41596	0.33872	-0.78883	0.78489	0.42533	0.3353
10128	LRPPRC	-0.20647	0.58179	0.11043	0.45604	4.2667	9.9213e-06
10129	FRY	-2.5295	0.99429	0.31401	0.37676	-0.13248	0.5527
1013	CDH15	-0.81468	0.79237	1.1602	0.12297	-0.46834	0.68023
10130	PDIA6	0.026502	0.48943	0.023371	0.49068	-0.15454	0.56141
10131	TRAP1	0.505	0.30678	0.081138	0.46767	1.268	0.1024
10133	OPTN	-0.11966	0.54762	0.1353	0.44619	-1.2685	0.89768
10134	BCAP31	0.16149	0.43585	0.061655	0.47542		
10135	NAMPT	0.32481	0.37266	-0.12352	0.54915	2.0018	0.022651
10136	CELA3A	-0.73699	0.76943	-0.54889	0.70846	3.1639	0.00077848
10137	RBM12	0.069914	0.47213	-1.3108	0.90504	6.1094	5e-10
10138	YAF2	-1.1279	0.87031	0.25626	0.39888	3.5602	0.00018526
10139	ARFRP1	0.42356	0.33594	1.8061	0.035452	1.9138	0.027823
1014	CDH16	1.4167	0.078292	0.19018	0.42458	1.3876	0.082628
10140	TOB1	1.3186	0.093659	0.79013	0.21472	0.74387	0.22848
10142	AKAP9	0.90005	0.18405	1.2998	0.096842	1.2918	0.09821
10143	CLEC3A	1.3406	0.090022	-0.58607	0.72109	0.60193	0.27361
10144	FAM13A	0.43665	0.33118	2.1716	0.014945	8.9616	1.6007e-19
10146	G3BP1	0.7855	0.21608	-0.13301	0.55291	3.7142	0.00010191
10147	SUGP2	-0.14675	0.55833	1.0731	0.1416	2.4993	0.0062217
10148	EBI3	1.3256	0.09248	-0.66023	0.74545	-0.25277	0.59978
10149	ADGRG2	-0.21082	0.58349	0.91945	0.17893		
1015	CDH17	-0.64752	0.74135	-1.0515	0.85349	-0.082141	0.53273
10150	MBNL2	1.026	0.15245	0.40848	0.34146	3.3229	0.00044548
10152	ABI2	-1.1824	0.88148	0.73187	0.23212	1.3547	0.087759
10153	CEBPZ	-0.57871	0.71861	2.1697	0.015013	2.9923	0.0013842
10154	PLXNC1	1.0037	0.15776	0.95931	0.1687	-1.748	0.95977
10155	TRIM28	-0.37932	0.64777	2.0912	0.018254	3.6171	0.00014897
10156	RASA4			2.331	0.009877		
10157	AASS	1.4975	0.06713	-0.76438	0.77768	0.70023	0.24189
10158	PDZK1IP1	-1.2072	0.88631	1.8924	0.029221	2.0491	0.020227
10159	ATP6AP2	1.1334	0.12852	0.22017	0.41287		
1016	CDH18	-0.15552	0.56179	0.23449	0.4073	1.0452	0.14797
10160	FARP1	0.56758	0.28516	-1.4098	0.92071	-0.31764	0.62462
10161	LPAR6	-0.72017	0.76429	2.0401	0.02067	0.34749	0.36411
10162	LPCAT3	1.2793	0.1004	1.2213	0.11099		
10163	WASF2	3.5961	0.00016153	-0.7305	0.76746	3.4144	0.00031958
10164	CHST4	0.092428	0.46318	-2.7101	0.99664	3.155	0.00080258
10165	SLC25A13	0.34349	0.36561	1.266	0.10276	0.7352	0.23111
10166	SLC25A15	1.4502	0.073497	-0.04135	0.51649	-0.86476	0.80641
10168	ZNF197	1.0657	0.14329	0.65837	0.25515	2.3492	0.0094064
10169	SERF2	1.64	0.050502	2.2269	0.012978	2.1562	0.015532
1017	CDK2	1.0538	0.14599	0.26969	0.3937	7.1614	3.9918e-13
10170	DHRS9	-0.30896	0.62132	1.2698	0.10208	-0.97293	0.83471
10171	RCL1	-0.92464	0.82242	-0.84821	0.80184	-0.93994	0.82638
10172	ZNF256	0.50503	0.30677	-0.79974	0.78807	4.1604	1.5886e-05
10174	SORBS3	1.0993	0.13581	-1.4215	0.92241	4.2913	8.8808e-06
10175	CNIH1	0.12845	0.4489	-0.63855	0.73844	4.2297	1.1702e-05
10178	TENM1	0.15437	0.43866	-0.46439	0.67882		
10179	RBM7	-0.36504	0.64246	0.35636	0.36079	0.56351	0.28654
1018	CDK3	0.34203	0.36617	0.44083	0.32967	0.19801	0.42152
10180	RBM6	1.4629	0.071746	1.1628	0.12245	2.5501	0.0053853
10181	RBM5	1.4653	0.071424	1.8847	0.029737	2.8117	0.0024638
10184	LHFPL2	-1.1396	0.87277	0.31221	0.37744	1.1059	0.13438
10186	LHFP	1.6053	0.054215	0.095676	0.46189	1.8743	0.030446
10188	TNK2	0.20763	0.41776	-0.44416	0.67154	2.3748	0.0087788
10189	ALYREF	1.5846	0.056525	0.43796	0.33071	2.5653	0.0051546
1019	CDK4	-1.2033	0.88557	-0.47648	0.68313	2.2441	0.012414
10190	TXNDC9	-1.2807	0.89986	0.083943	0.46655	1.5813	0.056899
101926982	LOC101926982	-1.6547	0.951	0.28715	0.387	0.78615	0.21589
101927016	LOC101927016	-2.1812	0.98541	0.29179	0.38522	0.80545	0.21028
101927029	LOC101927029	-0.87474	0.80914	-0.51783	0.69771	1.609	0.053814
101927147	LOC101927147	1.5355	0.062327	-1.5612	0.94076	-0.21434	0.58486
101927160	LOC101927160	1.5529	0.060229	1.3351	0.090925	2.9622	0.0015273
101927216	LOC101927216	0.58724	0.27852	-0.66448	0.74681	0.66872	0.25184
101927245	LOC101927245	0.086768	0.46543	-0.024057	0.5096	2.0454	0.020406
101927250	LOC101927250	0.29256	0.38493	-0.33066	0.62955	2.2058	0.013698
101927254	LOC101927254	-1.0999	0.86431	0.34869	0.36366	0.60222	0.27351
101927260	LOC101927260	0.46763	0.32002	0.38862	0.34878	1.5831	0.0567
101927262	LOC101927262	0.49633	0.30983	-0.30472	0.61971	7.1686	3.7892e-13
101927322	LOC101927322	-1.3427	0.91031	-0.027937	0.51114	-0.74555	0.77203
101927353	LOC101927353	0.10919	0.45653	1.058	0.14504	-0.6291	0.73536
101927375	LOC101927375	-0.96657	0.83312	-0.65997	0.74536	-0.7084	0.76065
101927376	LOC101927376	0.47678	0.31676	-0.69525	0.75655	-0.45111	0.67405
101927401	LOC101927401	1.0149	0.15508	0.41511	0.33903	0.059141	0.47642
101927402	LOC101927402	-0.536	0.70402	2.0376	0.020795	-0.10318	0.54109
101927403	LOC101927403	0.91961	0.17889	1.3751	0.084557	-0.26516	0.60456
101927420	LOC101927420	-0.3803	0.64814	-0.60821	0.72848	0.74809	0.2272
101927423	PANO1	0.576	0.28231	2.046	0.020378	2.9149	0.0017791
101927435	LOC101927435	-1.6228	0.94768	1.1223	0.13087	-1.1974	0.88442
101927469	LOC101927469	0.071159	0.47164	0.63517	0.26266	-0.84271	0.8003
101927503	LOC101927503	-0.25761	0.60165	-0.62589	0.73431	2.8707	0.0020479
101927506	LOC101927506			-0.43743	0.6691		
101927509	LOC101927509	-2.2442	0.98759	1.0732	0.14159	2.5562	0.0052908
101927546	ANO7P1	-0.028825	0.5115	0.94069	0.17343	2.3631	0.0090619
101927562	LOC101927562	1.6319	0.051352	1.827	0.033853	0.85994	0.19491
101927572	LOC101927572	-0.25311	0.59991	0.40135	0.34408	0.12817	0.44901
101927579	LOC101927579	1.6135	0.053319	0.27724	0.3908	1.247	0.1062
101927581	CCDC182	-2.1205	0.98302	-1.1643	0.87785	1.8681	0.030875
101927601	GOLGA6L19	-0.95357	0.82985	-0.49243	0.68879	2.162	0.01531
101927628	LOC101927628	0.74423	0.22837	-1.1554	0.87604	-2.412	0.99207
101927655	ZASP	1.7381	0.041101	1.0539	0.14597	2.4871	0.0064395
101927681	LOC101927681	-0.31556	0.62383	-1.6921	0.95469	2.5432	0.0054919
101927685	LOC101927685	-0.39918	0.65512	0.53117	0.29765		
101927751	LOC101927751	1.8829	0.029856	0.56274	0.2868	-0.087897	0.53502
101927763	LOC101927763	-0.80433	0.7894	2.1237	0.016847	0.23605	0.4067
101927764	LOC101927764	-0.43608	0.66861	2.52	0.0058681	0.52113	0.30114
101927767	LOC101927767	1.0708	0.14212	1.4012	0.080581	2.7193	0.0032706
101927789	LOC101927789	0.36863	0.3562	3.8983	4.8429e-05	4.9463	3.7815e-07
101927824	LOC101927824	-0.27959	0.61011	-0.70148	0.7585	0.88242	0.18878
101927844	LOC101927844	0.91256	0.18074	3.1692	0.00076433	0.77221	0.21999
101927853	LOC101927853	-0.78722	0.78442	3.4679	0.0002623	4.3146	7.9954e-06
101927855	LOC101927855	-0.8788	0.81025	1.5277	0.063297	7.8698	1.7764e-15
101927859	LOC101927859	-0.050438	0.52011	1.1799	0.11903	-0.59426	0.72383
101927955	LOC101927955	1.1871	0.1176	0.4121	0.34013	0.27091	0.39323
101927989	LOC101927989	-0.51608	0.6971	-0.72176	0.76478	0.67248	0.25064
101927998	LOC101927998	-0.52126	0.69891	-0.78559	0.78395	5.6463	8.1981e-09
101928021	LOC101928021	-0.69486	0.75643	0.9885	0.16145	-0.75027	0.77345
101928039	LOC101928039			-0.16288	0.56469	1.1845	0.1181
101928042	LOC101928042	-1.3606	0.91318	-0.46193	0.67793	-0.29383	0.61555
101928058	LOC101928058	1.3416	0.089855	-0.50535	0.69334	1.791	0.036649
101928093	LOC101928093	1.3389	0.090299	0.42684	0.33475	0.40922	0.34119
101928108	LOC101928108	-0.71672	0.76323	-0.80401	0.7893	-0.95145	0.82931
101928120	LOC101928120	0.26698	0.39474	1.2795	0.10036	1.8321	0.033469
101928147	C21orf140	0.92103	0.17852	0.88374	0.18842	-0.59712	0.72479
101928193	LOC101928193	1.2507	0.10552	1.2714	0.10179	0.59214	0.27688
101928208	LOC101928208	0.28047	0.38956	-0.15425	0.56129	-0.13222	0.55259
101928242	LOC101928242	0.83076	0.20305	-0.37877	0.64757		
101928268	LOC101928268	2.0319	0.021082	-0.61088	0.72936	4.3442	6.9894e-06
101928291	LOC101928291	-0.76405	0.77758	-0.29514	0.61606	0.19279	0.42356
101928343	LOC101928343	-0.27908	0.60991	-0.35433	0.63845	0.78946	0.21492
101928344	LOC101928344	1.2167	0.11185	-2.7399	0.99693	1.5789	0.057179
101928422	LOC101928422			0.77201	0.22005	-0.62039	0.7325
101928433	LOC101928433	0.25223	0.40043	0.96132	0.16819	4.5649	2.4992e-06
101928436	LOC101928436	-0.3659	0.64278	-0.63638	0.73773	-0.060949	0.5243
101928448	C5orf67	-0.5471	0.70784	1.8916	0.029273	2.862	0.002105
101928451	LOC101928451	0.57006	0.28432	2.0813	0.018702	0.66562	0.25283
101928468	LOC101928468	1.2986	0.097034	0.38228	0.35113	0.32965	0.37083
101928481	LOC101928481	-0.64793	0.74148	0.47368	0.31786		
101928499	LOC101928499	-0.20601	0.58161	2.5683	0.0051093	1.4287	0.076545
101928548	LOC101928548	-2.6636	0.99613	2.3661	0.0089893	1.8805	0.030018
101928552	LOC101928552	-1.2098	0.88683	-1.6963	0.95509	2.2998	0.01073
101928566	TBC1D3P6	-0.98125	0.83676	-0.7816	0.78278	3.7534	8.7224e-05
101928587	LOC101928587	1.2986	0.097034	0.31437	0.37662	0.10528	0.45808
101928589	LOC101928589	-0.007977	0.50318	-0.23624	0.59338		
101928592	LOC101928592	0.0634	0.47472	0.21167	0.41618	2.1372	0.016292
101928596	LOC101928596	-0.26816	0.60571	-0.24661	0.59739	2.3599	0.0091398
101928601	MEI4	-1.2848	0.90058	-0.91121	0.81891	-1.0165	0.8453
101928603	C6orf229	0.34601	0.36467	0.76332	0.22263	0.75367	0.22553
101928621	LOC101928621	-2.311	0.98958	0.81597	0.20726	2.6822	0.0036574
101928631	LOC101928631	-0.28055	0.61047	-0.0034815	0.50139	-1.2803	0.89977
101928635	LOC101928635	2.0439	0.020481	0.62293	0.26666	-1.0065	0.84292
101928638	PRR31	2.0731	0.019079			-0.57055	0.71585
101928675	LOC101928675	-1.1873	0.88244	-0.79756	0.78744	1.6268	0.051889
101928722	LOC101928722	-1.4751	0.92991	-0.16508	0.56556	3.4456	0.00028489
101928726	LOC101928726	1.4413	0.074743	-0.099534	0.53964	1.3956	0.081423
101928728	LOC101928728	0.22291	0.4118	1.2087	0.11338	2.5552	0.0053057
101928764	LOC101928764	0.54811	0.29181	-0.77053	0.77951	1.6056	0.054184
101928793	LOC101928793	0.72162	0.23526	0.65577	0.25599	-0.10995	0.54377
101928841	LOC101928841	-0.18158	0.57204	-0.03328	0.51327	-1.5373	0.9379
101928868	LOC101928868	-0.12918	0.55139	2.5152	0.0059479	0.087458	0.46515
101928870	LOC101928870	-1.7933	0.96354	0.45366	0.32504	-0.34778	0.636
101928879	LOC101928879	-0.49563	0.68992	1.7905	0.036683	1.6575	0.048707
101928892	LOC101928892	-1.8054	0.96449	1.5228	0.0639	2.5304	0.0056967
101928917	LOC101928917	0.32504	0.37258	0.049969	0.48007		
101928947	LOC101928947	3.0321	0.0012142	-0.90245	0.81659	5.5227	1.6693e-08
101928948	LOC101928948	0.063691	0.47461	-1.3768	0.91572	1.1653	0.12195
101928991	LOC101928991	-2.2981	0.98922	-1.195	0.88396	-1.2135	0.88754
101928998	LOC101928998			0.47209	0.31843		
101929008	LOC101929008	-0.18675	0.57407	-1.3689	0.91449	0.39593	0.34608
101929060	LOC101929060	0.7403	0.22956	-1.3263	0.90763	2.2858	0.011133
101929087	LOC101929087	0.18237	0.42765	-0.59948	0.72557	-0.79701	0.78728
101929097	LOC101929097	0.62424	0.26623	-0.4089	0.65869	-0.15719	0.56245
101929141	LOC101929141	0.74191	0.22907	0.41328	0.3397	-0.33887	0.63265
101929163	LOC101929163	1.6234	0.052252	1.9212	0.027351	1.968	0.024534
101929185	LOC101929185	-1.0708	0.85786	0.94932	0.17123	1.9336	0.026583
101929206	LOC101929206	0.29145	0.38535	0.48527	0.31374	1.7351	0.041365
101929211	LOC101929211	1.6704	0.047417	-0.017189	0.50686	6.1287	4.4306e-10
101929256	LOC101929256	-1.4509	0.92659	-0.058621	0.52337	3.2309	0.00061704
101929301	LOC101929301	-1.8322	0.96654	-0.37931	0.64777	1.7069	0.043921
101929304	LOC101929304	-0.21253	0.58415	1.8575	0.031618	1.3891	0.082402
101929322	LOC101929322	-0.096145	0.5383	-0.81451	0.79232	0.058365	0.47673
101929355	LOC101929355	0.29017	0.38584	-0.21925	0.58677	3.0748	0.0010533
101929372	LOC101929372	0.18499	0.42662	0.031856	0.48729	1.4549	0.072848
101929373	LOC101929373	1.2925	0.098097	1.7582	0.039353	0.4554	0.32441
101929400	LOC101929400			-1.0643	0.8564		
101929469	LOC101929469	0.35938	0.35966	-0.26163	0.60319	-0.065049	0.52593
101929479	LOC101929479	-0.45537	0.67558	-0.12389	0.5493	1.1161	0.13219
101929490	LOC101929490	-2.7999	0.99744	0.63044	0.2642	3.4294	0.00030242
101929519	LOC101929519	-0.84996	0.80233	1.5801	0.057039	0.99106	0.16083
101929530	LOC101929530	-0.84513	0.80098	0.2107	0.41656	-0.69546	0.75662
101929536	LOC101929536	-0.30638	0.62034	-0.14644	0.55821	2.1481	0.015851
101929552	LOC101929552	-0.66481	0.74691	-0.6362	0.73768	1.7864	0.037016
101929578	LOC101929578	2.0926	0.018191	0.94899	0.17131	6.6401	1.5675e-11
101929583	LOC101929583			-0.18096	0.5718		
101929599	LOC101929599			1.8153	0.03474		
101929601	LOC101929601	-0.32921	0.629	-0.61472	0.73063		
101929605	LOC101929605			-2.4449	0.99276		
101929627	LOC101929627	-0.32921	0.629	-0.61472	0.73063		
101929692	LOC101929692			-0.12314	0.549		
101929728	LOC101929728	-0.30653	0.6204	-0.15103	0.56002	-0.17311	0.56872
101929747	LOC101929747	1.027	0.1522	-0.17073	0.56778	0.96525	0.16721
101929748	LOC101929748	1.7999	0.035937	0.37119	0.35525	1.494	0.067592
101929766	LOC101929766	-1.4541	0.92704	-1.2444	0.89333	1.1652	0.12198
